-20	0.03076292204863	2.93771888505685
-16	0.01685457932757	1.79259305980250
-12	0.01492952216408	1.13644605636204
-8	0.01340605336962	0.72388748508937
-4	0.01408716847437	0.48392576707503
0	0.01308247283787	0.34020579870338
4	0.01287498045790	0.26390110016980
8	0.01436109076284	0.22633118341098
12	0.01306077477731	0.20836276067090
16	0.01395707424288	0.20261667649120
20	0.01410098568577	0.19972584213826
